timestamp,temperature,humidity,wind_speed,traffic_index,AQI
2023-01-01 00:00:00,6.854305348131312,38.31939786151342,8.579938174253892,64.8256954077822,71.41882655959736
2023-01-01 01:00:00,32.78214378844623,37.28851593503999,12.081484939499795,17.238636210516624,16.47961893050447
2023-01-01 02:00:00,22.93972738151323,83.43782063647257,11.402413946852386,87.23945633548149,69.73034709071372
2023-01-01 03:00:00,16.93963178886665,37.46823398946543,2.308498570406605,61.311623906924154,99.89274209973215
2023-01-01 04:00:00,-2.9791611800903564,39.03648082900417,2.2387420461221086,15.720388355695425,55.1372534706385
2023-01-01 05:00:00,-2.980246584870881,73.15787836925746,4.022615516173699,96.23380574812069,125.79042037639348
2023-01-01 06:00:00,-7.386237452431024,51.481788971537796,5.416120895115558,51.83654633353206,74.34275792222334
2023-01-01 07:00:00,28.97792655987208,74.36973898686269,6.126833721127239,7.289845187165501,40.215533161873736
2023-01-01 08:00:00,17.050175528444395,24.575631029506965,10.19545825250018,62.68329044150672,53.15897904949978
2023-01-01 09:00:00,21.863266000822048,54.1299835571369,0.8502064824875311,25.31989070128102,82.89152288118197
2023-01-01 10:00:00,-9.07369775668889,22.352952012829785,0.5200905633909958,80.36934518773025,109.96767367317004
2023-01-01 11:00:00,33.645943347289744,24.38572424187482,5.878658444158635,81.78220735661907,93.9488202065521
2023-01-01 12:00:00,27.45991883601898,83.45062173410876,10.457455382069707,97.89473558546618,98.22528672929391
2023-01-01 13:00:00,-0.4447400194775728,29.74717597823166,2.9015301443472383,50.186953102450374,85.1730473585725
2023-01-01 14:00:00,-1.8178764756804728,57.2694477592652,9.622567218843775,45.495687972773716,61.36109840747022
2023-01-01 15:00:00,-1.7467970565954776,48.77669218204946,3.897422069104492,75.34756054464806,97.90154271298239
2023-01-01 16:00:00,3.690900933179197,44.31403283811899,13.291291632202745,13.247065634192657,7.790525026931855
2023-01-01 17:00:00,13.614039423450702,82.98833419810907,13.435349163999248,54.69155137931242,42.64370894636841
2023-01-01 18:00:00,9.437525838895208,21.527637774284266,4.459308064219897,54.624760013085094,81.8758256259888
2023-01-01 19:00:00,3.1053113089118867,66.46527803229124,3.4499063094486075,8.947312281038721,53.162928905439344
2023-01-01 20:00:00,17.533380262507077,87.43761039494854,6.169559580993469,41.798408550691356,68.1390721052631
2023-01-01 21:00:00,-3.722776270658118,59.211772842328934,3.607973777702231,85.3284798567202,118.59563058468892
2023-01-01 22:00:00,3.1465091840848167,85.57757234231643,10.085757649375555,85.61536219946603,82.72120628606369
2023-01-01 23:00:00,6.486282948216125,23.658051550021664,12.390970268224283,9.9237664919681,0.0
